,0,1,2,3,4,5,6,7,8,9
0,0.269452582016498,0.9113828386702036,0.1259126874864046,0.3191749094889711,0.8674625602774086,0.7053516441995082,0.7545658818225757,0.9924261477315276,0.9525655110233696,0.9537287793004471
1,0.13837978263613993,0.23199985189500327,0.807947901340328,0.1692994294848994,0.8504664914190991,0.3842317167953291,0.6035842810277486,0.9287905399742319,0.9099798223442577,0.1154553864189668
2,0.7491987890112201,0.08593759596423434,0.5880216331306608,0.8462046534886927,0.38224804697922043,0.7136853739472864,0.8496514060853271,0.6938019045641848,0.09133096675663332,0.4451012778161276
3,0.9150119998896807,0.6899120019489012,0.15177559801062457,0.12690270031549256,0.612012640720314,0.8381105573808337,0.2145152238626593,0.7479994853448051,0.8286597379727417,0.7176565141112322
4,0.5282065874793315,0.7382747019314536,0.15620984709797592,0.9119238694573828,0.8179528284955915,0.9969526893687994,0.877151076120375,0.5730713612279978,0.8852173312145375,0.049570588505853275
5,0.34379695517359965,0.42703213182795996,0.46454316854419897,0.7494661653985422,0.3977808287229414,0.8856085734079582,0.7226732443423051,0.7218490216876589,0.83500572453939,0.5490947144246772
6,0.04849720413557501,0.301086036137987,0.8490445969644324,0.4935155198933765,0.786283860978615,0.238595004807586,0.3424712278204445,0.1812661627247204,0.043465670989952354,0.6472568918422521
7,0.10724590013993762,0.873346173542164,0.9001703041098288,0.35909074061668744,0.4861176269140639,0.34899451863514896,0.7698869235622117,0.7138866850075524,0.4077940443433248,0.6144287033146977
8,0.8303534946069707,0.40059671708963285,0.7932082527989966,0.7380023811026012,0.6524229194314107,0.49287500912437987,0.5378996597041507,0.15551659859102362,0.924022073111575,0.6168535438662112
9,0.9867248805357683,0.3933131753411805,0.8646891257181814,0.034918294253092785,0.844653301648936,0.08203592673781523,0.403126869127461,0.8785857082695192,0.6404517155400646,0.5693662335471958
10,0.44298632075621147,0.9419432870545894,0.15416606913500586,0.9475281829446703,0.2498409020907162,0.8933240774409453,0.15667433247379947,0.23908287434400533,0.17698248609778733,0.25671559202656447
11,0.46588086060762646,0.7885319909759946,0.5017282883924115,0.43559105558616507,0.9302975929062139,0.32090741839018255,0.8793062093062051,0.73961178361494,0.8411439058038387,0.8084229943440971
12,0.5201071458246367,0.12166479682014131,0.5963785824210096,0.4624771930025272,0.23772132481810937,0.854503612181732,0.25563650886340505,0.8351149712540024,0.3508874147614891,0.09090215548527725
13,0.6193515576128463,0.23578525107081505,0.3514290045873115,0.86488844821374,0.08313044382424273,0.13826660243645938,0.04767289224534177,0.4219189010749861,0.8599109669196213,0.9528097104444097
14,0.3821822558055169,0.6368463461480623,0.7561567001635165,0.08918479300331317,0.42471326627275474,0.9078515161945572,0.6419987271236582,0.7058487226845729,0.10421414421416286,0.4441090814679297
15,0.568849651952253,0.8289828702626588,0.2816287765034572,0.724223605710345,0.759401847973653,0.35112301580670036,0.1990121908716036,0.5450120833547237,0.9723094332598302,0.0022226695365125115
16,0.9984254420071943,0.4429781444417642,0.6274110390988844,0.35097441670193164,0.11464944895261076,0.5441098552940985,0.49748837451504024,0.3298688200273996,0.6315769138065453,0.05257990436235016
17,0.8874362921467609,0.09778481208179723,0.507954848404731,0.10792713324490555,0.7197401400671716,0.8961298988978007,0.2536432314047933,0.42190360086154444,0.8879822268947981,0.06175108518824357
18,0.16755111285467017,0.6032149156270271,0.21641165449552746,0.6516409732248798,0.5742881326331638,0.4032763916032637,0.9836858854629443,0.15252315993203414,0.6718453547950338,0.9119940708354306
19,0.19083462504805426,0.17363811067221047,0.877883321487794,0.7356670622291138,0.1082773626700616,0.22819975103488366,0.16045395201939416,0.6255928349270232,0.6801570407582509,0.37098570882632653
20,0.45466498465695215,0.5032920056523607,0.166158635783356,0.8528862767749942,0.20116586125686897,0.6013708155164483,0.4785376920827066,0.40396511321580986,0.6584547636435394,0.5015794942696201
21,0.22542919675608797,0.37910079956032705,0.010119269274982745,0.9935494321698248,0.8415088683832799,0.49448672345289957,0.9744203363869419,0.41722085237490303,0.6802056747511919,0.8715919811151058
22,0.25834508532353095,0.8289719024703848,0.9493401239236154,0.3042210067873664,0.06923766810127119,0.2293865044497847,0.28167987935708283,0.23344950589157798,0.8130088985483029,0.8725028883222401
23,0.4977074260291011,0.07443876701344099,0.1824998248184807,0.5361833071640664,0.11304917996828068,0.9400977340394442,0.7693209311268321,0.12485198551007748,0.7999057355910801,0.8659422305209172
24,0.32309213262660086,0.913242066264439,0.8820544849532695,0.9118507873620846,0.2677447145259211,0.7629566521530645,0.3157345191394162,0.7537954818047048,0.3793805430923656,0.6819559435922292
25,0.7241620087723376,0.6368084554413241,0.6523528304951882,0.5842922755785266,0.5786193008297965,0.6112550571242298,0.12788775349308457,0.5575536962963562,0.5483220026443275,0.31027029873546974
26,0.9023305485633458,0.7082917922205236,0.26909053079088785,0.7832151701183537,0.9733743106816707,0.39841070701515613,0.6991973521508357,0.9234264365742564,0.12804295584927816,0.09972886942003578
27,0.4913386158148222,0.921506669111019,0.16173088232044353,0.002994477136087359,0.396676044395315,0.372774289054041,0.8647112166858136,0.05165308973061222,0.8350888988673952,0.9713761385246454
28,0.5938846267742803,0.17875437301875352,0.3727446232074756,0.3860930135394133,0.7963231804221719,0.6382648419449277,0.503657956860729,0.8220922514935683,0.6504178404918779,0.02635937276264022
29,0.3043488471765905,0.06388450865030582,0.669296017865141,0.8653421298183374,0.2242534184572228,0.07439108266071526,0.5717121532109163,0.604609181194175,0.9649962394847307,0.10220518044926008
30,0.3999596035182148,0.9366084643161794,0.029011378303968938,0.5384289122826585,0.6230796625397451,0.5154585877079757,0.5866802171148332,0.17851059153599258,0.38108431635794615,0.5634841349196167
31,0.49315301691654945,0.7146847161091091,0.3821742214904449,0.9950532560211267,0.7500252802228565,0.14228665951077868,0.8147292907462603,0.18259469251870852,0.0944704680820776,0.6038820147605737
32,0.050465468212371634,0.4079684863766455,0.7437509518803064,0.16453213084956897,0.3747436994894603,0.7660815073068059,0.28820070172459034,0.704674520352876,0.20269457424249293,0.228780282934136
33,0.1680242258057909,0.9701193295704464,0.17225634067043327,0.8603169466883231,0.27563588195371513,0.8967147872216049,0.32193871692774434,0.823530137990092,0.1397203759816773,0.8673732940733978
34,0.20842259076553982,0.817496467643433,0.9128953935632528,0.00782008914955823,0.7965833983200787,0.9642584821867336,0.11565742849150162,0.24103335107558077,0.45110690623984917,0.5708086987498909
35,0.741222788195363,0.3320180457597294,0.40630269815940534,0.5567800565664764,0.5050716952728982,0.5579341435921586,0.5052344697436933,0.4133277351195338,0.792721861901975,0.8253050146032729
36,0.11449314202396932,0.9900224782454601,0.7203754985048612,0.05623191918066761,0.6669698464284392,0.7238207305697096,0.600161330997872,0.5876864088102529,0.3011799177233664,0.02872675316507578
37,0.49059396849361114,0.3836040261131163,0.8564286284756939,0.5381489949948565,0.2950314014089318,0.06457333403964538,0.028130240556549224,0.3190820355081425,0.045562504079653565,0.18117372284210953
38,0.6609524355927019,0.38448102363995573,0.7761623798455929,0.28396341137789605,0.7718718721158139,0.03415335040693934,0.8211910068297137,0.927628165736693,0.36915018296539615,0.4549039484409273
39,0.9322920989739655,0.6794023073367194,0.5102761142801548,0.6978726118761858,0.33029754888445273,0.7450402096103356,0.5930098324803521,0.3700221440238717,0.7132768442223395,0.23669157972393562
40,0.37135754555579437,0.69320269120697,0.05989698406917343,0.09446521677621988,0.4039208601470813,0.9335672735520182,0.3019244700349677,0.9440722591596532,0.24230441719156703,0.24804783309172573
41,0.4022412716682653,0.4925955163931258,0.8821683986028632,0.6710959920523748,0.41426245387527194,0.7858991292730588,0.8605204490425881,0.5340414943052936,0.637063519440924,0.8471376609419401
42,0.057932882543896946,0.8152394636595606,0.9804146632246364,0.9754118141189255,0.6488176228431309,0.5255815425026634,0.5328212770159463,0.5925619303701081,0.44255216559210553,0.7399400922991805
43,0.030815798304967834,0.14598869557480754,0.2562987867717257,0.33317785206343764,0.9113209867862193,0.3640472983765338,0.0356646501412764,0.0584058956293797,0.8701345125213678,0.6387858906361819
44,0.9375000923743094,0.8457038406874523,0.04397380125611272,0.14795774798234396,0.06375521611774948,0.3327764610640067,0.30114657199362194,0.2963481860788666,0.39810881766047745,0.613336025830963
45,0.8185794263371895,0.3691729422291442,0.08167609683275323,0.306714562826255,0.26490863407678733,0.4569986518976138,0.37163825949900997,0.14164136746148193,0.25356087869246724,0.6678970944594543
46,0.7868919652706183,0.7379217826140695,0.857101823778993,0.36445796059291125,0.870581413337035,0.9312435550085127,0.9802125515930763,0.35012210031382784,0.12283893921477429,0.24274260621140842
47,0.9638921682561594,0.7576605361737533,0.9536357190433238,0.019212528546245222,0.9033644469962789,0.4359069938305117,0.8630217031673804,0.22315203674224926,0.4811047985462211,0.7893554419105719
48,0.3967207727308608,0.49911229036657045,0.056332402104172896,0.5257890110045909,0.45371989222514597,0.04753575866280013,0.8425501846767322,0.2838613631492801,0.34764821501650844,0.35306520526459895
49,0.9605292077574163,0.44520945255009003,0.22336593011418915,0.7995230970221456,0.3219895479802949,0.7392832573641779,0.8712173839376869,0.21103235905377338,0.4937526430906327,0.6314241153264099
50,0.22860340306086013,0.3287189073808645,0.6354884716474895,0.45495969398509406,0.84443804326132,0.591924866732995,0.7215458589444876,0.14901461927676796,0.2909097834883235,0.7121167472111841
51,0.28895245387871704,0.8250865149787427,0.3957383500662811,0.5863871342490449,0.6022456741584878,0.5938190853471279,0.8958777141632894,0.1793469047408771,0.9559710853455223,0.3068598729208467
52,0.4681463923702477,0.9600985484202839,0.23731273636188754,0.6782224821379808,0.18274734119129465,0.5295567188690182,0.5250029526108417,0.9080442714127889,0.8375165940628658,0.5904730774049227
